"playerID","yearID","ballots","needed","votes","over_needed","inducted","category","name_given","name_nick"
"ruelmu01",1956,193,145,16,-129,"N","Player","Herold Dominic",""
"bancrda01",1956,193,145,15,-130,"N","Player","David James","Beauty"
"applilu01",1956,193,145,14,-131,"N","Player","Lucius Benjamin","Old Aches and Pains; Luscious Luke"
"combsea01",1956,193,145,14,-131,"N","Player","Earle Bryan","The Kentucky Colonel"
"haineje01",1956,193,145,14,-131,"N","Player","Jesse Joseph","Pop"
"jackstr01",1956,193,145,14,-131,"N","Player","Travis Calvin","Stonewall"
"manushe01",1956,193,145,13,-132,"N","Player","Henry Emmett",""
"derripa01",1956,193,145,12,-133,"N","Player",NA,NA
"hermaba01",1956,193,145,11,-134,"N","Player","Floyd Caves",""
"willicy01",1956,193,145,11,-134,"N","Player","Fred",""
"vaughar01",1956,193,145,9,-136,"N","Player","Joseph Floyd",""
"ehmkeho01",1956,193,145,8,-137,"N","Player","Howard John",""
"lombaer01",1956,193,145,8,-137,"N","Player","Ernesto Natali","Schnozz; Bocci"
"ferrewe01",1956,193,145,7,-138,"N","Player","Wesley Cheek",""
"martipe01",1956,193,145,7,-138,"N","Player","Johnny Leonard Roosevelt","The Wild Horse Of The Osage"
"doerrbo01",1956,193,145,5,-140,"N","Player","Robert Pershing",""
"odoulle01",1956,193,145,5,-140,"N","Player",NA,NA
"waltebu01",1956,193,145,5,-140,"N","Player","William Henry",""
"cramedo01",1956,193,145,4,-141,"N","Player","Roger Maxwell","Flit"
"gordojo01",1956,193,145,4,-141,"N","Player","Joseph Lowell","Flash"
"averiea01",1956,193,145,3,-142,"N","Player",NA,NA
"bridgto01",1956,193,145,3,-142,"N","Player","Thomas Jefferson Davis",""
"earnsge01",1956,193,145,3,-142,"N","Player","George Livingston","Moose"
"fitzsfr01",1956,193,145,3,-142,"N","Player","Fred Landis","Fat Freddie"
"lindsfr01",1956,193,145,3,-142,"N","Player","Frederick Charles",""
"mccorfr01",1956,193,145,3,-142,"N","Player","Frank Andrew","Buck"
"rolfere01",1956,193,145,3,-142,"N","Player","Robert Abial",""
"seweljo01",1956,193,145,3,-142,"N","Player","Joseph Wheeler",""
"vandejo01",1956,193,145,3,-142,"N","Player","John Samuel","The Dutch Master; Double No-Hit"
"wrighgl01",1956,193,145,3,-142,"N","Player","Forest Glenn","Buckshot"
"bluegos01",1956,193,145,2,-143,"N","Player","Oswald Louis",""
"boudrlo01",1956,193,145,2,-143,"N","Player","Louis",""
"bushgu01",1956,193,145,2,-143,"N","Player","Guy Terrell","The Mississippi Mudcat"
"coopemo01",1956,193,145,2,-143,"N","Player","Morton Cecil",""
"critzhu01",1956,193,145,2,-143,"N","Player","Hugh Melville",""
"fonsele01",1956,193,145,2,-143,"N","Player","Lewis Albert",""
"henrito01",1956,193,145,2,-143,"N","Player","Thomas David","The Clutch; Old Reliable"
"hermabi01",1956,193,145,2,-143,"N","Player","William Jennings Bryan",""
"judgejo01",1956,193,145,2,-143,"N","Player","Joseph Ignatius",""
"kellech01",1956,193,145,2,-143,"N","Player","Charles Ernest","King Kong"
"kellyge01",1956,193,145,2,-143,"N","Player","George Lange","High Pockets"
"schumha02",1956,193,145,2,-143,"N","Player","Harold Henry","Prince Hal"
"stephri01",1956,193,145,2,-143,"N","Player",NA,NA
"tobinji01",1956,193,145,2,-143,"N","Player","James Anthony","Abba Dabba"
"altroni01",1956,193,145,1,-144,"N","Player","Nicholas",""
"bergewa01",1956,193,145,1,-144,"N","Player","Walter Anton",""
"bishoma01",1956,193,145,1,-144,"N","Player","Max Frederick","Tilly; Camera Eye"
"camildo01",1956,193,145,1,-144,"N","Player","Adolph Louis",""
"chandsp01",1956,193,145,1,-144,"N","Player","Spurgeon Ferdinand",""
"crosefr01",1956,193,145,1,-144,"N","Player","Frank Peter Joseph","Crow"
"cuccito01",1956,193,145,1,-144,"N","Player","Anthony Francis","Cooch; Chick"
"dinnebi01",1956,193,145,1,-144,"N","Player","William Henry","Big Bill"
"duganjo01",1956,193,145,1,-144,"N","Player","Joseph Anthony","Jumping Joe"
"durocle01",1956,193,145,1,-144,"N","Manager","Leo Ernest","The Lip"
"dykesji01",1956,193,145,1,-144,"N","Player","James Joseph",""
"ferreri01",1956,193,145,1,-144,"N","Player","Richard Benjamin",""
"haasmu01",1956,193,145,1,-144,"N","Player","George William",""
"hackst01",1956,193,145,1,-144,"N","Player","Stanley Camfield","Smiling Stan"
"hallabi01",1956,193,145,1,-144,"N","Player","William Anthony","Wild Bill"
"johnsbo01",1956,193,145,1,-144,"N","Player",NA,NA
"jonessa01",1956,193,145,1,-144,"N","Player","Samuel Pond",""
"kuheljo01",1956,193,145,1,-144,"N","Player",NA,NA
"lopezal01",1956,193,145,1,-144,"N","Manager",NA,NA
"luquedo01",1956,193,145,1,-144,"N","Player","Adolfo Domingo de Guzman","The Pride Of Havana"
"marioma01",1956,193,145,1,-144,"N","Player","Martin Whiteford","Slats; The Octopus"
"meusebo01",1956,193,145,1,-144,"N","Player","Robert William","Long Bob"
"mostijo01",1956,193,145,1,-144,"N","Player","John Anthony","Bananas"
"quinnja01",1956,193,145,1,-144,"N","Player","John Picus",""
"reynoal01",1956,193,145,1,-144,"N","Player","Allie Pierce","Superchief"
"rizzuph01",1956,193,145,1,-144,"N","Player","Philip Francis","Scooter"
"schacal01",1956,193,145,1,-144,"N","Player",NA,NA
"schanwa01",1956,193,145,1,-144,"N","Player","Walter Henry",""
"scottev01",1956,193,145,1,-144,"N","Player","Lewis Everett","Deacon"
"sherdbi01",1956,193,145,1,-144,"N","Player","William Henry","Wee Willie"
"smithea02",1956,193,145,1,-144,"N","Player","Earl Sutton","Oil"
"suhrgu01",1956,193,145,1,-144,"N","Player","August Richard",""
"turneji01",1956,193,145,1,-144,"N","Player","James Riley","Milkman Jim"
"uhlege01",1956,193,145,1,-144,"N","Player","George Ernest","The Bull"
"wambsbi01",1956,193,145,1,-144,"N","Player","William Adolph",""
"whitebu01",1956,193,145,1,-144,"N","Player","Burgess Urquhart","Whitey"
"whiteea01",1956,193,145,1,-144,"N","Player","Earl Oliver",""
"willike01",1956,193,145,1,-144,"N","Player","Kenneth Roy",""
"crawfsa01",1957,NA,NA,NA,NA,"Y","Player","Samuel Earl","Wahoo Sam"
"mccarjo99",1957,NA,NA,NA,NA,"Y","Manager","Joseph Vincent",""
"careyma01",1958,266,200,136,-64,"N","Player","Max George","Scoops"
"roushed01",1958,266,200,112,-88,"N","Player","Edd J.",""
"ruffire01",1958,266,200,99,-101,"N","Player","Charles Herbert",""
"wilsoha01",1958,266,200,94,-106,"N","Player","Lewis Robert",""
"cuyleki01",1958,266,200,90,-110,"N","Player","Hazen Shirley",""
"ricesa01",1958,266,200,90,-110,"N","Player","Edgar Charles",""
"lazzeto01",1958,266,200,80,-120,"N","Player","Anthony Michael","Poosh 'Em Up Tony"
"applilu01",1958,266,200,77,-123,"N","Player","Lucius Benjamin","Old Aches and Pains; Luscious Luke"
"gomezle01",1958,266,200,76,-124,"N","Player","Vernon Louis","Goofy"
"grimebu01",1958,266,200,71,-129,"N","Player",NA,NA
"faberre01",1958,266,200,68,-132,"N","Player","Urban Clarence",""
"boudrlo01",1958,266,200,64,-136,"N","Player","Louis",""
"bottoji01",1958,266,200,57,-143,"N","Player","James Leroy","Sunny Jim"
"medwijo01",1958,266,200,50,-150,"N","Player","Joseph Michael","Ducky; Muscles"
"martipe01",1958,266,200,46,-154,"N","Player","Johnny Leonard Roosevelt","The Wild Horse Of The Osage"
"gowdyha01",1958,266,200,45,-155,"N","Player","Harry Morgan",""
"harribu01",1958,266,200,45,-155,"N","Manager","Stanley Raymond",""
"bancrda01",1958,266,200,43,-157,"N","Player","David James","Beauty"
"wanerll01",1958,266,200,39,-161,"N","Player","Lloyd James","Little Poison"
"hoytwa01",1958,266,200,37,-163,"N","Player","Waite Charles","Schoolboy"
"kleinch01",1958,266,200,36,-164,"N","Player","Charles Herbert",""
"vandejo01",1958,266,200,35,-165,"N","Player","John Samuel","The Dutch Master; Double No-Hit"
"combsea01",1958,266,200,34,-166,"N","Player","Earle Bryan","The Kentucky Colonel"
"covelst01",1958,266,200,34,-166,"N","Player","Stanley Anthony",""
"lopezal01",1958,266,200,34,-166,"N","Manager",NA,NA
"waltebu01",1958,266,200,33,-167,"N","Player","William Henry",""
"rixeyep01",1958,266,200,32,-168,"N","Player",NA,NA
"durocle01",1958,266,200,28,-172,"N","Manager","Leo Ernest","The Lip"
"odoulle01",1958,266,200,27,-173,"N","Player",NA,NA
"dykesji01",1958,266,200,26,-174,"N","Player","James Joseph",""
"gosligo01",1958,266,200,26,-174,"N","Player","Leon Allen",""
"grimmch01",1958,266,200,26,-174,"N","Player","Charles John","Jolly Cholly"
"doerrbo01",1958,266,200,25,-175,"N","Player","Robert Pershing",""
"haineje01",1958,266,200,22,-178,"N","Player","Jesse Joseph","Pop"
"manushe01",1958,266,200,22,-178,"N","Player","Henry Emmett",""
"altroni01",1958,266,200,20,-180,"N","Player","Nicholas",""
"southbi01",1958,266,200,18,-182,"N","Player","William Harold",""
"fitzsfr01",1958,266,200,16,-184,"N","Player","Fred Landis","Fat Freddie"
"derripa01",1958,266,200,15,-185,"N","Player",NA,NA
"luquedo01",1958,266,200,15,-185,"N","Player","Adolfo Domingo de Guzman","The Pride Of Havana"
"averiea01",1958,266,200,14,-186,"N","Player",NA,NA
"hermaba01",1958,266,200,13,-187,"N","Player","Floyd Caves",""
"nehfar01",1958,266,200,13,-187,"N","Player","Arthur Neukom",""
"rolfere01",1958,266,200,13,-187,"N","Player","Robert Abial",""
"hafeych01",1958,266,200,12,-188,"N","Player","Charles James",""
"moorete01",1958,266,200,12,-188,"N","Player","Terry Bluford",""
"rowesc01",1958,266,200,12,-188,"N","Player","Lynwood Thomas",""
"bridgto01",1958,266,200,11,-189,"N","Player","Thomas Jefferson Davis",""
"gordojo01",1958,266,200,11,-189,"N","Player","Joseph Lowell","Flash"
"henrito01",1958,266,200,11,-189,"N","Player","Thomas David","The Clutch; Old Reliable"
"jackstr01",1958,266,200,11,-189,"N","Player","Travis Calvin","Stonewall"
"oneilst01",1958,266,200,10,-190,"N","Player",NA,NA
"ruelmu01",1958,266,200,10,-190,"N","Player","Herold Dominic",""
"ferrewe01",1958,266,200,9,-191,"N","Player","Wesley Cheek",""
"judgejo01",1958,266,200,9,-191,"N","Player","Joseph Ignatius",""
"kellech01",1958,266,200,9,-191,"N","Player","Charles Ernest","King Kong"
"quinnja01",1958,266,200,9,-191,"N","Player","John Picus",""
"schanwa01",1958,266,200,8,-192,"N","Player","Walter Henry",""
"tebbebi01",1958,266,200,8,-192,"N","Player","George Robert",""
"wrighgl01",1958,266,200,8,-192,"N","Player","Forest Glenn","Buckshot"
"ehmkeho01",1958,266,200,7,-193,"N","Player","Howard John",""
"hermabi01",1958,266,200,7,-193,"N","Player","William Jennings Bryan",""
"rommeed01",1958,266,200,7,-193,"N","Player","Edwin Americus",""
"hackst01",1958,266,200,6,-194,"N","Player","Stanley Camfield","Smiling Stan"
"hardeme01",1958,266,200,6,-194,"N","Player","Melvin Leroy","Chief"
"higgipi01",1958,266,200,6,-194,"N","Player","Michael Franklin",""
"maysca01",1958,266,200,6,-194,"N","Player","Carl William","Sub"
"reisepe01",1958,266,200,6,-194,"N","Player","Harold Patrick",""
"rootch01",1958,266,200,6,-194,"N","Player","Charles Henry","Chinski"
"vaughar01",1958,266,200,6,-194,"N","Player","Joseph Floyd",""
"willicy01",1958,266,200,6,-194,"N","Player","Fred",""
"bushjo01",1958,266,200,5,-195,"N","Player","Leslie Ambrose",""
"crosefr01",1958,266,200,5,-195,"N","Player","Frank Peter Joseph","Crow"
"duganjo01",1958,266,200,5,-195,"N","Player","Joseph Anthony","Jumping Joe"
"groveor01",1958,266,200,5,-195,"N","Player","Orval Leroy",""
"jonesfi01",1958,266,200,5,-195,"N","Player","Fielder Allison",""
"lindsfr01",1958,266,200,5,-195,"N","Player","Frederick Charles",""
"marbefi01",1958,266,200,5,-195,"N","Player","Frederick",""
"meusebo01",1958,266,200,5,-195,"N","Player","Robert William","Long Bob"
"bergmo01",1958,266,200,4,-196,"N","Player","Morris",""
"bishoma01",1958,266,200,4,-196,"N","Player","Max Frederick","Tilly; Camera Eye"
"camildo01",1958,266,200,4,-196,"N","Player","Adolph Louis",""
"lavagco01",1958,266,200,4,-196,"N","Player","Harry Arthur",""
"lombaer01",1958,266,200,4,-196,"N","Player","Ernesto Natali","Schnozz; Bocci"
"shockur01",1958,266,200,4,-196,"N","Player","Urban James",""
"uhlege01",1958,266,200,4,-196,"N","Player","George Ernest","The Bull"
"berrych02",1958,266,200,3,-197,"N","Player","Charles Francis",""
"coopemo01",1958,266,200,3,-197,"N","Player","Morton Cecil",""
"cuccito01",1958,266,200,3,-197,"N","Player","Anthony Francis","Cooch; Chick"
"doakbi01",1958,266,200,3,-197,"N","Player","William Leopold","Spittin' Bill"
"fonsele01",1958,266,200,3,-197,"N","Player","Lewis Albert",""
"gonzami01",1958,266,200,3,-197,"N","Player","Miguel Angel",""
"gustifr01",1958,266,200,3,-197,"N","Player","Frank William",""
"kammwi01",1958,266,200,3,-197,"N","Player","William Edward",""
"ofarrbo01",1958,266,200,3,-197,"N","Player",NA,NA
"sewellu01",1958,266,200,3,-197,"N","Player","James Luther",""
"werbebi01",1958,266,200,3,-197,"N","Player","William Murray",""
"wilsoji01",1958,266,200,3,-197,"N","Player","James","Ace"
"bergewa01",1958,266,200,2,-198,"N","Player","Walter Anton",""
"bluegos01",1958,266,200,2,-198,"N","Player","Oswald Louis",""
"cramedo01",1958,266,200,2,-198,"N","Player","Roger Maxwell","Flit"
"holmeto01",1958,266,200,2,-198,"N","Player","Thomas Francis","Kelly"
"kellyge01",1958,266,200,2,-198,"N","Player","George Lange","High Pockets"
"kremera01",1958,266,200,2,-198,"N","Player","Remy Peter","Wiz"
"leachfr01",1958,266,200,2,-198,"N","Player","Frederick",""
"mccarjo99",1958,266,200,2,-198,"N","Manager","Joseph Vincent",""
"mcmanma01",1958,266,200,2,-198,"N","Player","Martin Joseph",""
"meadole01",1958,266,200,2,-198,"N","Player","Henry Lee","Specs"
"mungova01",1958,266,200,2,-198,"N","Player","Van Lingle",""
"perkicy01",1958,266,200,2,-198,"N","Player","Ralph Foster",""
"sherdbi01",1958,266,200,2,-198,"N","Player","William Henry","Wee Willie"
"warnelo01",1958,266,200,2,-198,"N","Player","Lonnie","The Arkansas Hummingbird"
"whiteea01",1958,266,200,2,-198,"N","Player","Earl Oliver",""
"adamssp01",1958,266,200,1,-199,"N","Player","Earl John",""
"austiji01",1958,266,200,1,-199,"N","Player","James Philip","Pepper"
"bartedi01",1958,266,200,1,-199,"N","Player",NA,NA
"bentola01",1958,266,200,1,-199,"N","Player","Lawrence James",""
"bladera01",1958,266,200,1,-199,"N","Player","Francis Raymond",""
"casege01",1958,266,200,1,-199,"N","Player","George Washington",""
"chapmsa01",1958,266,200,1,-199,"N","Player","Samuel Blake",""
"crowdal01",1958,266,200,1,-199,"N","Player","Alvin Floyd",""
"danniha01",1958,266,200,1,-199,"N","Player","Harry","Harry The Horse"
"daviscu01",1958,266,200,1,-199,"N","Player","Curtis Benton",""
"ellioju01",1958,266,200,1,-199,"N","Player","James Thomas",""
"ferreri01",1958,266,200,1,-199,"N","Player","Richard Benjamin",""
"grantge01",1958,266,200,1,-199,"N","Player","George Farley","Boots"
"haasmu01",1958,266,200,1,-199,"N","Player","George William",""
"hallabi01",1958,266,200,1,-199,"N","Player","William Anthony","Wild Bill"
"hargrbu01",1958,266,200,1,-199,"N","Player","Eugene Franklin",""
"jurgebi01",1958,266,200,1,-199,"N","Player","William Frederick",""
"keltnke01",1958,266,200,1,-199,"N","Player","Kenneth Frederick","Butch"
"kressre01",1958,266,200,1,-199,"N","Player","Ralph",""
"lucasre01",1958,266,200,1,-199,"N","Player","Charles Fred","The Nashville Narcissus"
"mancugu01",1958,266,200,1,-199,"N","Player","August Rodney","Blackie"
"millebi02",1958,266,200,1,-199,"N","Player","Edmund John",""
"moseswa01",1958,266,200,1,-199,"N","Player","Wallace",""
"mostijo01",1958,266,200,1,-199,"N","Player","John Anthony","Bananas"
"olearch01",1958,266,200,1,-199,"N","Player",NA,NA
"pearsmo01",1958,266,200,1,-199,"N","Player","Montgomery Marcellus","Hoot"
"pippwa01",1958,266,200,1,-199,"N","Player","Walter Clement",""
"schumha02",1958,266,200,1,-199,"N","Player","Harold Henry","Prince Hal"
"scottja01",1958,266,200,1,-199,"N","Player",NA,NA
"seweljo01",1958,266,200,1,-199,"N","Player","Joseph Wheeler",""
"sewelri01",1958,266,200,1,-199,"N","Player","Truett Banks",""
"spahnwa01",1958,266,200,1,-199,"N","Player","Warren Edward",""
"stephri01",1958,266,200,1,-199,"N","Player",NA,NA
"suhrgu01",1958,266,200,1,-199,"N","Player","August Richard",""
"sukefcl01",1958,266,200,1,-199,"N","Player","Clyde Leroy","Sukey"
"walberu01",1958,266,200,1,-199,"N","Player","George Elvin",""
"walkeha01",1958,266,200,1,-199,"N","Player","Harry William","Harry The Hat"
"willike01",1958,266,200,1,-199,"N","Player","Kenneth Roy",""
"wyattwh01",1958,266,200,1,-199,"N","Player","John Whitlow",""
"youngpe01",1958,266,200,1,-199,"N","Player","Lemuel Floyd",""
"zachato01",1958,266,200,1,-199,"N","Player","Jonathan Thompson Walton",""
"wheatza01",1959,NA,NA,NA,NA,"Y","Player","Zachariah Davis","Buck"
"roushed01",1960,269,202,146,-56,"N","Player","Edd J.",""
"ricesa01",1960,269,202,143,-59,"N","Player","Edgar Charles",""
"rixeyep01",1960,269,202,142,-60,"N","Player",NA,NA
"grimebu01",1960,269,202,92,-110,"N","Player",NA,NA
"bottoji01",1960,269,202,89,-113,"N","Player","James Leroy","Sunny Jim"
"ruffire01",1960,269,202,86,-116,"N","Player","Charles Herbert",""
"faberre01",1960,269,202,83,-119,"N","Player","Urban Clarence",""
"applilu01",1960,269,202,72,-130,"N","Player","Lucius Benjamin","Old Aches and Pains; Luscious Luke"
"cuyleki01",1960,269,202,72,-130,"N","Player","Hazen Shirley",""
"wilsoha01",1960,269,202,72,-130,"N","Player","Lewis Robert",""
"lazzeto01",1960,269,202,59,-143,"N","Player","Anthony Michael","Poosh 'Em Up Tony"
"gomezle01",1960,269,202,51,-151,"N","Player","Vernon Louis","Goofy"
"mizejo01",1960,269,202,45,-157,"N","Player","John Robert","The Big Cat"
"odoulle01",1960,269,202,45,-157,"N","Player",NA,NA
"combsea01",1960,269,202,43,-159,"N","Player","Earle Bryan","The Kentucky Colonel"
"gowdyha01",1960,269,202,38,-164,"N","Player","Harry Morgan",""
"medwijo01",1960,269,202,38,-164,"N","Player","Joseph Michael","Ducky; Muscles"
"kleinch01",1960,269,202,37,-165,"N","Player","Charles Herbert",""
"marioma01",1960,269,202,37,-165,"N","Player","Martin Whiteford","Slats; The Octopus"
"boudrlo01",1960,269,202,35,-167,"N","Player","Louis",""
"harribu01",1960,269,202,31,-171,"N","Manager","Stanley Raymond",""
"vandejo01",1960,269,202,31,-171,"N","Player","John Samuel","The Dutch Master; Double No-Hit"
"bancrda01",1960,269,202,30,-172,"N","Player","David James","Beauty"
"gosligo01",1960,269,202,30,-172,"N","Player","Leon Allen",""
"hafeych01",1960,269,202,29,-173,"N","Player","Charles James",""
"hoytwa01",1960,269,202,29,-173,"N","Player","Waite Charles","Schoolboy"
"martipe01",1960,269,202,29,-173,"N","Player","Johnny Leonard Roosevelt","The Wild Horse Of The Osage"
"dykesji01",1960,269,202,27,-175,"N","Player","James Joseph",""
"lopezal01",1960,269,202,26,-176,"N","Manager",NA,NA
"reynoal01",1960,269,202,24,-178,"N","Player","Allie Pierce","Superchief"
"seweljo01",1960,269,202,23,-179,"N","Player","Joseph Wheeler",""
"wanerll01",1960,269,202,22,-180,"N","Player","Lloyd James","Little Poison"
"haineje01",1960,269,202,20,-182,"N","Player","Jesse Joseph","Pop"
"manushe01",1960,269,202,20,-182,"N","Player","Henry Emmett",""
"waltebu01",1960,269,202,19,-183,"N","Player","William Henry",""
"altroni01",1960,269,202,18,-184,"N","Player","Nicholas",""
"wrighgl01",1960,269,202,18,-184,"N","Player","Forest Glenn","Buckshot"
"doerrbo01",1960,269,202,15,-187,"N","Player","Robert Pershing",""
"judgejo01",1960,269,202,15,-187,"N","Player","Joseph Ignatius",""
"fitzsfr01",1960,269,202,13,-189,"N","Player","Fred Landis","Fat Freddie"
"grimmch01",1960,269,202,13,-189,"N","Player","Charles John","Jolly Cholly"
"ehmkeho01",1960,269,202,12,-190,"N","Player","Howard John",""
"hardeme01",1960,269,202,12,-190,"N","Player","Melvin Leroy","Chief"
"rommeed01",1960,269,202,12,-190,"N","Player","Edwin Americus",""
"averiea01",1960,269,202,11,-191,"N","Player",NA,NA
"gordojo01",1960,269,202,11,-191,"N","Player","Joseph Lowell","Flash"
"jackstr01",1960,269,202,11,-191,"N","Player","Travis Calvin","Stonewall"
"schanwa01",1960,269,202,11,-191,"N","Player","Walter Henry",""
"schumha02",1960,269,202,11,-191,"N","Player","Harold Henry","Prince Hal"
"willicy01",1960,269,202,11,-191,"N","Player","Fred",""
"durocle01",1960,269,202,10,-192,"N","Manager","Leo Ernest","The Lip"
